work_unit_id,scenario_id,foundation,shift_tier,model_key,model_id,input_language,scenario_version,question_id,question_type,selected_option,correct_option,item_correct,raw_response
S47__ar__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ar,adapted,S47_Q1,Actor,D,D,1,"D, A, B, C"
S47__ar__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ar,adapted,S47_Q2,Main action,A,A,1,"D, A, B, C"
S47__ar__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ar,adapted,S47_Q3,Affected party/object,B,B,1,"D, A, B, C"
S47__ar__adapted__gemini_flash,S47,Loyalty/Betrayal,low,gemini_flash,google/gemini-3.5-flash,ar,adapted,S47_Q4,Consequence/outcome,C,C,1,"D, A, B, C"
S48__hi__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__hi__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__hi__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__hi__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__hi__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,hi,literal,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__hi__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,hi,literal,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__hi__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,hi,literal,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__hi__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,hi,literal,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__bn__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__bn__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__bn__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__bn__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__bn__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__bn__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__bn__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__bn__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__hi__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,hi,adapted,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__hi__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,hi,adapted,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__hi__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,hi,adapted,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__hi__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,hi,adapted,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__bn__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,bn,literal,S48_Q1,Actor,B,A,0,"B, B, C, D"
S48__bn__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,bn,literal,S48_Q2,Main action,B,B,1,"B, B, C, D"
S48__bn__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,bn,literal,S48_Q3,Affected party/object,C,C,1,"B, B, C, D"
S48__bn__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,bn,literal,S48_Q4,Consequence/outcome,D,D,1,"B, B, C, D"
S48__ta__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S48_Q1,Actor,B,A,0,"B,B,C,D"
S48__ta__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S48_Q2,Main action,B,B,1,"B,B,C,D"
S48__ta__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S48_Q3,Affected party/object,C,C,1,"B,B,C,D"
S48__ta__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S48_Q4,Consequence/outcome,D,D,1,"B,B,C,D"
S48__ta__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ta,literal,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__ta__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ta,literal,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__ta__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ta,literal,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__ta__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ta,literal,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__bn__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,bn,literal,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__bn__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,bn,literal,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__bn__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,bn,literal,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__bn__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,bn,literal,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__bn__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,bn,adapted,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__bn__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,bn,adapted,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__bn__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,bn,adapted,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__bn__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,bn,adapted,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__hi__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,hi,literal,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__hi__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,hi,literal,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__hi__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,hi,literal,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__hi__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,hi,literal,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__ta__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S48_Q1,Actor,A,A,1,"A,B,C,D"
S48__ta__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S48_Q2,Main action,B,B,1,"A,B,C,D"
S48__ta__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S48_Q3,Affected party/object,C,C,1,"A,B,C,D"
S48__ta__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S48_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S48__hi__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,hi,adapted,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__hi__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,hi,adapted,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__hi__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,hi,adapted,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__hi__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,hi,adapted,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__ta__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ta,literal,S48_Q1,Actor,A,A,1,"A,B,C,D"
S48__ta__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ta,literal,S48_Q2,Main action,B,B,1,"A,B,C,D"
S48__ta__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ta,literal,S48_Q3,Affected party/object,C,C,1,"A,B,C,D"
S48__ta__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ta,literal,S48_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S48__es__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S48_Q1,Actor,A,A,1,"A,B,C,D"
S48__es__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S48_Q2,Main action,B,B,1,"A,B,C,D"
S48__es__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S48_Q3,Affected party/object,C,C,1,"A,B,C,D"
S48__es__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S48_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S48__ta__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ta,adapted,S48_Q1,Actor,A,A,1,"A,B,C,D"
S48__ta__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ta,adapted,S48_Q2,Main action,B,B,1,"A,B,C,D"
S48__ta__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ta,adapted,S48_Q3,Affected party/object,C,C,1,"A,B,C,D"
S48__ta__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ta,adapted,S48_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S48__ta__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ta,adapted,S48_Q1,Actor,B,A,0,"B, B, C, D"
S48__ta__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ta,adapted,S48_Q2,Main action,B,B,1,"B, B, C, D"
S48__ta__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ta,adapted,S48_Q3,Affected party/object,C,C,1,"B, B, C, D"
S48__ta__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ta,adapted,S48_Q4,Consequence/outcome,D,D,1,"B, B, C, D"
S48__es__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S48_Q1,Actor,A,A,1,"A,B,C,D"
S48__es__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S48_Q2,Main action,B,B,1,"A,B,C,D"
S48__es__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S48_Q3,Affected party/object,C,C,1,"A,B,C,D"
S48__es__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S48_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S48__bn__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,bn,adapted,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__bn__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,bn,adapted,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__bn__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,bn,adapted,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__bn__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,bn,adapted,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__ja__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S48_Q1,Actor,A,A,1,A、B、C、D
S48__ja__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S48_Q2,Main action,B,B,1,A、B、C、D
S48__ja__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S48_Q3,Affected party/object,C,C,1,A、B、C、D
S48__ja__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S48_Q4,Consequence/outcome,D,D,1,A、B、C、D
S48__es__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,es,adapted,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__es__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,es,adapted,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__es__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,es,adapted,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__es__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,es,adapted,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__es__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,es,literal,S48_Q1,Actor,A,A,1,"A,B,C,D"
S48__es__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,es,literal,S48_Q2,Main action,B,B,1,"A,B,C,D"
S48__es__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,es,literal,S48_Q3,Affected party/object,C,C,1,"A,B,C,D"
S48__es__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,es,literal,S48_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S48__ja__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S48_Q1,Actor,A,A,1,A、B、C、D
S48__ja__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S48_Q2,Main action,B,B,1,A、B、C、D
S48__ja__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S48_Q3,Affected party/object,C,C,1,A、B、C、D
S48__ja__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S48_Q4,Consequence/outcome,D,D,1,A、B、C、D
S48__ja__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S48_Q1,Actor,A,A,1,A、B、C、D
S48__ja__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S48_Q2,Main action,B,B,1,A、B、C、D
S48__ja__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S48_Q3,Affected party/object,C,C,1,A、B、C、D
S48__ja__literal__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S48_Q4,Consequence/outcome,D,D,1,A、B、C、D
S48__ja__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ja,literal,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__ja__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ja,literal,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__ja__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ja,literal,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__ja__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ja,literal,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__ar__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S48_Q1,Actor,A,A,1,A، B، C، D
S48__ar__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S48_Q2,Main action,B,B,1,A، B، C، D
S48__ar__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S48_Q3,Affected party/object,C,C,1,A، B، C، D
S48__ar__literal__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S48_Q4,Consequence/outcome,D,D,1,A، B، C، D
S48__ja__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__ja__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__ja__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__ja__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__es__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S48_Q1,Actor,A,A,1,"A,B,C,D"
S48__es__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S48_Q2,Main action,B,B,1,"A,B,C,D"
S48__es__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S48_Q3,Affected party/object,C,C,1,"A,B,C,D"
S48__es__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S48_Q4,Consequence/outcome,D,D,1,"A,B,C,D"
S48__ar__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ar,literal,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__ar__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ar,literal,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__ar__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ar,literal,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__ar__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ar,literal,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S48__es__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,es,literal,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__es__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,es,literal,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__es__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,es,literal,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__es__literal__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,es,literal,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S49__hi__literal__chatgpt,S49,Sanctity/Degradation,low,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S49_Q1,Actor,C,C,1,"C, D, A, B"
S49__hi__literal__chatgpt,S49,Sanctity/Degradation,low,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S49_Q2,Main action,D,D,1,"C, D, A, B"
S49__hi__literal__chatgpt,S49,Sanctity/Degradation,low,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S49_Q3,Affected party/object,A,A,1,"C, D, A, B"
S49__hi__literal__chatgpt,S49,Sanctity/Degradation,low,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S49_Q4,Consequence/outcome,B,B,1,"C, D, A, B"
S48__ar__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S48_Q1,Actor,A,A,1,A، B، C، D
S48__ar__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S48_Q2,Main action,B,B,1,A، B، C، D
S48__ar__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S48_Q3,Affected party/object,C,C,1,A، B، C، D
S48__ar__adapted__chatgpt,S48,Authority/Subversion,high,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S48_Q4,Consequence/outcome,D,D,1,A، B، C، D
S48__ar__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S48_Q1,Actor,A,A,1,"A, B, C, D"
S48__ar__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S48_Q2,Main action,B,B,1,"A, B, C, D"
S48__ar__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S48_Q3,Affected party/object,C,C,1,"A, B, C, D"
S48__ar__adapted__gemini_flash,S48,Authority/Subversion,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S48_Q4,Consequence/outcome,D,D,1,"A, B, C, D"
S49__hi__adapted__chatgpt,S49,Sanctity/Degradation,low,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S49_Q1,Actor,C,C,1,"C, D, A, B"
S49__hi__adapted__chatgpt,S49,Sanctity/Degradation,low,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S49_Q2,Main action,D,D,1,"C, D, A, B"
S49__hi__adapted__chatgpt,S49,Sanctity/Degradation,low,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S49_Q3,Affected party/object,A,A,1,"C, D, A, B"
S49__hi__adapted__chatgpt,S49,Sanctity/Degradation,low,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S49_Q4,Consequence/outcome,B,B,1,"C, D, A, B"
S49__hi__literal__claude,S49,Sanctity/Degradation,low,claude,anthropic/claude-sonnet-4.6,hi,literal,S49_Q1,Actor,C,C,1,"C, D, A, B"
S49__hi__literal__claude,S49,Sanctity/Degradation,low,claude,anthropic/claude-sonnet-4.6,hi,literal,S49_Q2,Main action,D,D,1,"C, D, A, B"
S49__hi__literal__claude,S49,Sanctity/Degradation,low,claude,anthropic/claude-sonnet-4.6,hi,literal,S49_Q3,Affected party/object,A,A,1,"C, D, A, B"
S49__hi__literal__claude,S49,Sanctity/Degradation,low,claude,anthropic/claude-sonnet-4.6,hi,literal,S49_Q4,Consequence/outcome,B,B,1,"C, D, A, B"
S48__ja__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ja,adapted,S48_Q1,Actor,A,A,1,A、B、C、D
S48__ja__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ja,adapted,S48_Q2,Main action,B,B,1,A、B、C、D
S48__ja__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ja,adapted,S48_Q3,Affected party/object,C,C,1,A、B、C、D
S48__ja__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ja,adapted,S48_Q4,Consequence/outcome,D,D,1,A、B、C、D
S49__hi__literal__gemini_flash,S49,Sanctity/Degradation,low,gemini_flash,google/gemini-3.5-flash,hi,literal,S49_Q1,Actor,C,C,1,"C, D, A, B"
S49__hi__literal__gemini_flash,S49,Sanctity/Degradation,low,gemini_flash,google/gemini-3.5-flash,hi,literal,S49_Q2,Main action,D,D,1,"C, D, A, B"
S49__hi__literal__gemini_flash,S49,Sanctity/Degradation,low,gemini_flash,google/gemini-3.5-flash,hi,literal,S49_Q3,Affected party/object,A,A,1,"C, D, A, B"
S49__hi__literal__gemini_flash,S49,Sanctity/Degradation,low,gemini_flash,google/gemini-3.5-flash,hi,literal,S49_Q4,Consequence/outcome,B,B,1,"C, D, A, B"
S48__ar__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S48_Q1,Actor,A,A,1,A، B، C، D
S48__ar__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S48_Q2,Main action,B,B,1,A، B، C، D
S48__ar__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S48_Q3,Affected party/object,C,C,1,A، B، C، D
S48__ar__adapted__claude,S48,Authority/Subversion,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S48_Q4,Consequence/outcome,D,D,1,A، B، C، D
S49__bn__literal__chatgpt,S49,Sanctity/Degradation,low,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S49_Q1,Actor,B,C,0,"B, D, A, B"
S49__bn__literal__chatgpt,S49,Sanctity/Degradation,low,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S49_Q2,Main action,D,D,1,"B, D, A, B"
S49__bn__literal__chatgpt,S49,Sanctity/Degradation,low,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S49_Q3,Affected party/object,A,A,1,"B, D, A, B"
